3.410417,17.000000,0.823529,0.058824,0.000000,0.000000,1.000000
4.398622,81.000000,0.493827,0.061728,0.000000,0.000000,1.000000
4.043337,38.000000,0.605263,0.052632,0.000000,0.000000,1.000000
5.910005,495.000000,0.202020,0.367677,0.000000,0.000000,1.000000
3.461320,18.000000,0.833333,0.055556,0.000000,0.000000,1.000000
2.584963,12.000000,0.750000,0.083333,0.000000,0.000000,1.000000
3.572624,22.000000,0.590909,0.318182,0.000000,0.000000,1.000000
4.751680,318.000000,0.415094,0.075472,0.000000,0.000000,1.000000
3.495559,108.000000,0.583333,0.083333,0.000000,0.000000,1.000000
3.900153,35.000000,0.657143,0.057143,0.000000,0.000000,1.000000
4.545915,48.000000,0.375000,0.083333,0.000000,0.000000,1.000000
3.917934,94.000000,0.563830,0.265957,0.000000,0.000000,1.000000
4.189123,39.000000,0.230769,0.025641,0.000000,0.000000,1.000000
4.331977,33.000000,0.515152,0.151515,0.000000,0.000000,1.000000
5.056048,591.000000,0.407783,0.115059,0.000000,0.000000,1.000000
4.647427,273.000000,0.479853,0.073260,0.000000,0.000000,1.000000
4.914826,964.000000,0.409751,0.060166,0.000000,0.000000,1.000000
4.543801,358.000000,0.550279,0.083799,0.000000,0.000000,1.000000
4.898492,524.000000,0.356870,0.188931,0.000000,94.000000,1.000000
4.524491,119.000000,0.218487,0.294118,0.000000,0.000000,1.000000
4.179129,94.000000,0.521277,0.063830,0.000000,0.000000,1.000000
4.903932,598.000000,0.443144,0.177258,0.000000,0.000000,1.000000
3.182006,14.000000,0.785714,0.071429,0.000000,0.000000,1.000000
3.324863,14.000000,0.785714,0.071429,0.000000,0.000000,1.000000
5.025689,516.000000,0.424419,0.102713,0.000000,0.000000,1.000000
4.014439,35.000000,0.657143,0.057143,0.000000,0.000000,1.000000
5.552739,570.000000,0.210526,0.321053,0.000000,0.000000,1.000000
4.538505,270.000000,0.385185,0.129630,0.000000,0.000000,1.000000
3.964770,52.000000,0.673077,0.057692,0.000000,0.000000,1.000000
3.030639,16.000000,0.562500,0.000000,0.000000,0.000000,1.000000
3.219528,17.000000,0.823529,0.058824,0.000000,0.000000,1.000000
4.023137,23.000000,0.391304,0.086957,0.000000,0.000000,1.000000
4.733547,163.000000,0.233129,0.055215,0.000000,0.000000,1.000000
5.380848,147.000000,0.265306,0.258503,0.000000,0.000000,1.000000
3.625000,16.000000,0.062500,0.062500,0.000000,0.000000,1.000000
3.945933,94.000000,0.563830,0.265957,0.000000,0.000000,1.000000
3.664800,411.000000,0.549878,0.075426,0.000000,0.000000,1.000000
5.439355,551.000000,0.154265,0.519056,0.000000,0.000000,1.000000
4.495316,65.000000,0.338462,0.046154,0.000000,0.000000,1.000000
3.623820,56.000000,0.553571,0.089286,0.000000,0.000000,1.000000
4.052887,49.000000,0.612245,0.061224,0.000000,0.000000,1.000000
