12.000000,0.000000,0.250000,0.416667,0.166667,0.833333,0.083333,1.000000
26.000000,0.000000,0.115385,0.538462,0.076923,0.730769,0.230769,1.000000
44.000000,0.000000,0.363636,0.340909,0.000000,0.227273,0.090909,1.000000
23.000000,0.000000,0.608696,0.086957,0.130435,0.608696,0.000000,1.000000
41.000000,0.000000,0.268293,0.268293,0.000000,0.243902,0.048780,1.000000
35.000000,0.000000,0.400000,0.257143,0.057143,0.285714,0.257143,1.000000
56.000000,0.000000,0.000000,0.089286,0.160714,0.357143,0.000000,1.000000
31.000000,0.000000,0.000000,0.032258,0.129032,0.258065,0.000000,1.000000
54.000000,0.000000,0.000000,0.092593,0.148148,0.148148,0.000000,1.000000
34.000000,0.000000,0.000000,0.029412,0.117647,0.235294,0.000000,1.000000
45.000000,0.000000,0.000000,0.044444,0.155556,0.266667,0.000000,1.000000
51.000000,0.000000,0.000000,0.039216,0.117647,0.431373,0.000000,1.000000
52.000000,0.000000,0.000000,0.038462,0.115385,0.423077,0.000000,1.000000
68.000000,0.000000,0.000000,0.058824,0.102941,0.323529,0.000000,1.000000
49.000000,0.000000,0.000000,0.040816,0.122449,0.448980,0.000000,1.000000
52.000000,0.000000,0.000000,0.038462,0.115385,0.423077,0.000000,1.000000
55.000000,0.000000,0.000000,0.054545,0.145455,0.400000,0.000000,1.000000
52.000000,0.000000,0.000000,0.038462,0.115385,0.615385,0.000000,1.000000
57.000000,0.000000,0.000000,0.052632,0.105263,0.385965,0.000000,1.000000
61.000000,0.000000,0.000000,0.081967,0.131148,0.360656,0.000000,1.000000
60.000000,0.000000,0.000000,0.066667,0.116667,0.533333,0.000000,1.000000
59.000000,0.000000,0.000000,0.033898,0.118644,0.542373,0.000000,1.000000
59.000000,0.000000,0.000000,0.033898,0.101695,0.542373,0.000000,1.000000
71.000000,0.000000,0.028169,0.084507,0.126761,0.507042,0.000000,1.000000
30.000000,0.000000,0.000000,0.066667,0.133333,0.333333,0.000000,1.000000
75.000000,0.000000,0.000000,0.026667,0.093333,0.133333,0.000000,1.000000
61.000000,0.000000,0.000000,0.065574,0.147541,0.065574,0.000000,1.000000
112.000000,0.000000,0.508929,0.008929,0.071429,0.089286,0.000000,1.000000
162.000000,0.000000,0.450617,0.006173,0.080247,0.086420,0.000000,1.000000
180.000000,0.000000,0.405556,0.005556,0.072222,0.077778,0.000000,1.000000
53.000000,0.000000,0.245283,0.018868,0.113208,0.000000,0.000000,1.000000
75.000000,0.000000,0.186667,0.013333,0.106667,0.133333,0.000000,1.000000
50.000000,0.000000,0.140000,0.020000,0.060000,0.280000,0.000000,1.000000
50.000000,0.000000,0.320000,0.020000,0.040000,0.360000,0.000000,1.000000
36.000000,0.000000,0.055556,0.000000,0.055556,0.388889,0.000000,1.000000
